-4.678966736,-3.919527083,-4.91347891,-5.42972317,-4.217417606,-4.641471006,-3.517348947,-4.86073259,0.100362642,1.073962252,1.631200636,0.583800443,-0.653701658,-3.386331128,-6.205939832,-1.202216279,-3.317792814,-1.762543706,-3.499838751,-0.704638878,-0.631377704,-1.292923197,-1.551673881,-3.459961651,-0.828825641,-2.797750103,1.248169681,1.335720105,0.91747744,-0.558485394,1.335687882,0.253275832,-3.832836046,-4.428621886,-4.445409415,-5.361001311,0.663512421,-3.357194119,1.874767334,1.735659397,1.264022532,1.913973457,1.746429268,0.208232597,-4.129329383,-3.67098848,1.202638018,-0.749290087,-4.217428319,-4.916476644,-0.652261698,0.436844067,-1.49591577,-0.046263877,-6.756889855,-3.847045352,-7.229107201,-6.712349106,0.156977071,1.998898173
0.701013423,-1.658793657,0.829214356,-0.120924782,0.289985202,0.298862485,0.438632616,-0.818404203,-0.187458631,-1.808077896,1.463779271,0.527602603,-0.337148832,0.209095599,0.641337901,-0.623222695,0.375553596,-0.429634875,-3.264536431,0.593807992,-0.707717367,NA,-1.224094717,-2.647139604,-0.576520727,-1.358287176,0.986310645,1.416247307,0.159027009,0.101729887,1.442506276,-0.299560282,0.442833672,-1.134301092,-0.134434064,-1.304529467,2.073198148,NA,1.685401237,1.603482589,-0.184585308,1.709448957,1.371415449,-0.116173422,1.577086075,-1.764055817,0.978752266,-0.549144732,-0.445345138,NA,-0.154246788,0.124179411,NA,-0.171203042,-1.225043623,0.48481993,0.291181735,-0.217122734,0.096074614,-0.035832106
0.671476183,-0.21145033,-3.369569789,-1.131315973,-2.20837319,-1.385886346,-0.346022282,-1.150376605,0.191887868,1.584309845,-0.010575698,-3.533864511,-1.915459874,0.227351753,-0.866093506,-1.268265276,-0.188512463,-0.84975115,0.735743748,-0.01790106,NA,-3.956056652,NA,-0.362668813,-1.247519661,-1.986847275,-3.220097924,1.435083898,-0.767272907,1.588297249,0.133686591,0.295596121,0.574765058,-3.724958649,0.298841834,-3.842941036,0.838424391,-0.565563211,0.506763019,1.287066269,0.763940168,0.294275861,1.579121622,0.435289273,-1.407439351,0.829453013,-3.769591695,-0.641501673,-2.248193915,-2.565597176,-0.842647318,1.251344941,-1.20428521,-0.182546763,-0.024363439,0.963974114,-5.264911693,-4.824258697,0.043140275,-1.521588095
0.096387564,0.083178598,0.476302378,0.069356476,0.881017319,-0.951126501,1.110615834,1.015316403,-3.026418014,-0.157672659,0.438328641,-0.977632187,-0.107500179,0.123477609,-0.557294258,-0.062651561,0.106827846,-0.589276486,-0.383877658,-0.250961574,-0.177897362,-0.42732682,-0.659968194,-0.940565476,-1.728467464,-1.169322738,-0.155628097,-1.571484116,0.508520056,0.162547175,-1.163455506,1.459038496,-1.803658011,-3.273420281,-2.816070114,-1.64580143,0.565316546,-0.385609826,0.445053805,0.650164677,0.243381225,0.794279208,0.773533478,1.481197934,0.735178059,1.214330963,-0.773593853,-0.478657801,-2.60788233,-3.246975679,-2.108467997,-0.44969353,-0.650175924,-0.69355864,-0.876089501,1.190227468,0.585660153,0.590860379,1.260324727,-1.717783451
-0.054792473,-0.627856594,0.419867711,-1.551262982,-0.696299988,0.331376807,-0.23535416,-0.826513503,0.559460437,NA,-0.896357667,-0.940640249,NA,0.442701528,-1.143822392,-0.567559454,-0.850711291,-0.608445339,-0.731454337,NA,0.64123072,-0.168258984,-0.154062616,-0.540854148,0.829204744,-0.237216183,-2.080871598,-0.183577753,-0.650665748,0.898700041,-0.806163105,NA,0.140177658,0.34714974,-0.36687367,-0.998818915,-0.821499104,-0.077247,-1.39869171,-1.491421733,-0.431916959,-0.378653349,-0.79037416,-0.102368415,-0.230045994,0.302466013,-0.979535897,-0.19309495,0.028301109,0.682593819,0.061400545,0.581389998,-0.079434467,-0.332801025,1.008373181,0.756947251,0.220580218,0.338576446,0.329992178,0.44756217
0.557198591,0.809827408,0.544028738,0.953142456,0.880280307,0.497486022,1.445390597,1.511395522,-0.231209735,0.584962501,-0.180025763,-0.032688619,0.530608682,0.661005872,0.13552497,0.647451444,-0.262974755,1.117956989,0.769116118,0.463125375,0.445498037,0.140900361,0.340911198,0.404239988,0.831489651,0.208702459,-0.055896031,-0.259822855,-0.341417517,-0.00899133,0.869808682,-1.26853505,1.857606901,-0.107137223,0.35761827,1.454963684,0.311422433,0.457703536,0.582415819,-0.016801419,0.535051376,0.791518077,0.604109847,0.075631779,1.16528797,0.43100082,0.426066326,0.031892452,0.208278321,-0.354033397,0.238750033,0.723554675,0.262581287,0.758426302,0.737244484,0.717405467,1.546408022,1.541661746,0.530514717,0.211967364
-0.073566538,1.150439761,0.61782033,1.472739057,1.387143811,-0.459248175,0.810242501,1.386326203,0.008531634,0.259448449,0.0391729,0.079895435,0.02264084,-0.426436962,0.021824361,-0.701328093,-0.156495345,-0.419397415,-0.298821613,0.408017072,0.295752643,-0.20292512,0.269561313,-0.22023108,-0.087076457,0.178643145,0.96734893,0.353292266,0.037410694,0.415037499,0.631220166,0.236593935,-0.102641167,0.34719692,-0.191373944,-0.228224219,0.331122108,0.639563894,0.531350981,0.554740352,0.515222215,0.617494917,0.11808607,0.043693499,0.672565798,0.597424943,-0.217645716,0.279164673,0.079416902,0.139253306,-0.173142266,0.445128535,0.260839198,-0.152584005,0.282646365,0.267785327,1.886749594,1.750007025,-0.041695403,-0.22757266
-3.605849867,-2.948500705,-3.906890596,-5.059003814,-3.025914699,-3.749585206,-2.981852653,-4.589489408,-3.655229364,1.041950943,0.544644836,0.355616413,-0.433287756,-0.500039831,-3.304511042,-4.280698447,-3.841401514,-1.350851544,-4.373129176,-2.748233848,-3.264169802,-0.869166169,-1.713932949,-1.288475926,-1.200125239,-1.704038756,-0.482726818,0.692082764,1.041676629,-0.463004122,-2.507433954,-0.422079734,-2.591021708,-3.429847881,-4.637708817,-5.490831719,-1.610283247,-1.99967148,-1.878495849,-2.565483077,-3.60989311,-1.938136065,-1.914580986,-2.034237902,-3.093858344,1.509013647,-0.296397488,-1.380249725,-3.276936521,-0.808599161,-0.427978024,-1.220283692,-1.850169492,-0.518006927,-2.44625623,-3.166839022,-5.515384461,-5.324385141,-2.139181704,-0.630298361
0.393510764,-0.27064759,2.220532951,1.413777504,-0.531558824,2.117486656,0.48242162,-0.139098543,0.218929544,0.138274309,1.594940754,0.52139514,-0.480873341,1.631706757,-0.010631552,0.132535106,-0.078966834,0.353089026,NA,-0.31410859,-0.571128333,0.718073838,0.209936368,-0.159881663,0.222392421,NA,0.16026418,-0.330265282,-0.095368912,0.096152424,-0.042247409,0.630205594,0.422544034,-0.625890514,-0.431317669,-0.170101987,0.655239218,0.13259361,NA,0.540154705,-0.145163997,1.119330778,0.128761456,1.346396526,0.498219388,0.249450359,-0.129096731,0.839979161,-0.411697699,0.406542317,-0.148891092,-0.983191712,0.752907138,0.714130051,0.537452262,-0.171787745,0.385195216,0.566803973,0.390113244,0.295990961
-0.018675925,-0.079694256,0.248732814,-0.017175144,0.991405873,0.026035134,0.032464395,0.398257664,0.236600194,-1.142539114,-0.07682616,-0.829487079,-0.371558863,0.740805336,-1.168648845,0.63534588,-1.535438595,0.237917345,0.380445475,-0.006400759,0.076069018,-0.911049077,0.663907079,0.759220972,1.5360529,0.806231765,1.495747566,-1.006418101,-0.916904384,0.134726812,0.516143311,-0.62154879,0.128960209,1.561942813,-0.256602531,-0.705594865,0.59417449,-0.417785865,-0.58098265,-0.019166031,0.374342189,0.637883413,0.308565925,0.479419235,-0.423854316,-0.032421478,-0.357653798,0.017555828,0.468548122,0.326777495,-0.313879893,0.29225589,0.57453452,0.001767467,-0.914382538,-0.728560356,0.854205871,1.011105246,0.127056736,-0.644473914
1.144244415,0.004520959,-0.243650839,-1.17622224,0.210259058,0.375294449,-0.900679109,-0.455329951,0.860905047,-0.823447331,0.22853517,-1.522415347,-3.31785669,0.446628232,-0.441202827,1.730858557,0.816597513,1.036989417,1.051674598,0.809957217,1.483260008,-1.091952935,-0.403070085,-1.178516431,-0.759160531,-1.143420094,-0.630670849,0.383631935,-1.587423146,-0.18053276,-1.349240412,-1.185476666,-2.082562063,-4.461148332,-4.918585067,-5.317970081,-0.617781396,-2.215919298,-0.811822619,0.561023146,0.489401978,0.289583992,-0.509070354,0.47073001,-0.812955463,0.179993696,-3.39726142,-0.552713002,-3.904772295,-3.538390644,-5.652100665,0.338960864,-0.183969099,-3.241602598,-0.004648092,0.705314775,-1.17875469,-1.517399217,1.376738754,-4.012861371
-0.092769587,0.406775144,-1.439046737,-0.026553419,-0.622421254,-0.049220949,-1.104809834,-1.350976627,-1.468519301,-0.108861466,-0.219096852,-1.410720893,-1.03060001,-0.570731817,0.966249086,-0.808688282,-0.486729396,-1.101993988,-0.558013661,-0.115477217,-0.539091068,-0.124918143,0.208462203,0.093915993,-0.014756097,1.020586751,-0.355438842,-1.31115548,1.060608704,-0.571622914,-1.02300553,-0.875600064,-0.458615318,-0.93749996,0.267572262,-1.253204209,0.458611278,-0.707575899,0.103029997,-0.20583618,0.485906296,-0.573801307,0.024748839,-0.020679213,-0.716325828,1.294974726,-0.524091936,-0.491761465,-0.22146291,0.036103974,0.707963333,-0.882099559,0.385877915,0.049726404,-0.259420891,0.109243847,-1.062414945,-0.829847856,-1.378875833,-1.119298928
0.234616618,0.400280221,0.290132068,3.118361006,1.400850264,0.267954999,0.733178468,1.375772761,0.643519407,-0.569945182,0.656050275,0.974917832,-0.069453236,0.187151416,-0.705075007,-0.044806045,-0.163770965,0.151407782,NA,-0.528032581,0.188445089,0.124671879,0.575924444,-0.374946477,0.341026676,-0.120347079,0.161011113,-0.054584125,0.179237035,-0.291682863,0.623978847,0.622811762,1.087574648,-0.053930262,0.568537983,0.383556752,0.863597875,0.577883126,0.261725443,0.490450498,0.144181808,0.550759839,0.385199203,0.222005328,1.014011685,0.987545678,0.435443276,0.755124682,-0.314678943,0.897212682,0.549177732,-0.499147184,0.139842668,-0.078429098,-0.309578635,-0.328160049,1.705026724,1.645584399,0.570126573,0.290866941
-0.343871746,-0.704107469,0.393261214,-0.693201886,-0.262873515,-0.247346349,-0.334783983,0.040089288,-0.56869469,-0.011736108,-0.640831284,0.820372812,-0.336604477,NA,0.788850809,0.55527474,0.597641945,0.70262259,1.011460722,0.688129259,0.844556375,-0.334447439,-0.37721135,-0.786856358,-0.032904652,-0.098854444,0.53676356,-0.568263789,0.780544515,1.337690405,-0.391738862,0.629035237,-0.908614167,-1.840694706,-1.616943464,0.078158174,0.569434013,-0.735334211,NA,-0.248459374,0.600790224,0.459779909,0.565755101,0.493238252,-0.570429224,1.094129586,-0.786925224,0.318015756,-2.182938204,-2.516431119,-0.664969934,0.589333139,-0.253071881,0.559531286,1.188384693,1.073965553,-1.360641977,-1.227741619,1.28964886,-0.22860648
NA,-1.584962501,-1.302832584,-3.098610572,-1.27977767,-0.168545946,-2.3060061,-1.094033236,-3.994579724,-1.435584877,0.345415358,-0.096839676,-0.57151697,-1.207069264,-1.527529535,0.457653367,-0.102098188,-0.720098578,-2.164612707,NA,-3.814444347,0.122039693,-0.538312407,-0.166367979,-0.892391026,-0.810843908,-0.458241767,-0.503662399,-0.526428183,-2.151354254,-1.281675404,0.572362464,-3.933572638,0.222780503,-1.586224149,-1.242493627,-0.740297455,-3.089205578,-2.36833856,-0.949694918,-1.434854537,-1.212629452,0.292390616,0.36441523,-2.715325784,-1.105701046,1.545414434,0.778777323,NA,0.795570058,-1.189146981,-1.391879778,0.091820708,-0.663950797,-0.486720942,-0.238530118,-2.745475474,-3.486857363,-2.542591702,NA
0.33663329,0.332065935,0.014121108,0.701995512,-0.31748219,0.095687514,-0.475454241,-0.087728849,-1.110389238,0.148267153,0.569712511,0.152003093,NA,0.928820391,0.229481846,0.120598105,-0.561970858,-0.589515987,-0.059559907,0.242419048,-0.258659759,-1.925999419,-1.05956762,-0.477282398,0.146501651,1.396500363,-0.239156586,0.538392761,-0.370916788,-0.027140608,-0.485426827,0.316358814,0.06352939,-0.230072927,0.658830441,-1.17150678,1.600873731,1.076707327,0.164735179,1.255637844,-0.759870109,0.160098397,0.336820461,-0.685168727,0.047383406,-0.023520166,-0.879058506,-0.552937839,-0.004171651,-0.394019718,0.499679209,1.74783826,-0.031853452,0.359384442,-1.033695046,0.479589887,-0.40924443,-0.288272666,-0.948451646,-0.035128223
